long_name,value_eur,club_name
Joey Dujardin,140000.0,Sporting Lokeren
Karim Essikal,150000.0,Zulte-Waregem
Jean Chopin,160000.0,KV Oostende
Arthur Daniel Irawan,120000.0,Waasland-Beveren
Paolino Bertaccini,160000.0,Genk
Stijn Jeurissen,150000.0,Westerlo
Alexis François De Sart,150000.0,Standard Liège
Luka Zarandia,140000.0,Genk
Miguel Mees Cobos Copado,130000.0,Mechelen
Dieter Creemers,120000.0,Sporting Lokeren
Emre Erciyas,140000.0,Waasland-Beveren
Emil Velić,110000.0,Sint-Truiden
Valentin Baume,100000.0,Sporting Charleroi
Steven Arnold Defour,6000000.0,Anderlecht
Matías Ezequiel Suárez,6500000.0,Anderlecht
Jonathan Viera Ramos,4000000.0,Standard Liège
Aleksandar Mitrović,3100000.0,Anderlecht
José Heriberto Izquierdo Mena,2900000.0,Club Brugge
Nicolas Penneteau,2600000.0,Sporting Charleroi
Silvio Proto,3100000.0,Anderlecht
川島 永嗣,3100000.0,Standard Liège
Youri Tielemans,1900000.0,Anderlecht
Dennis Praet,2100000.0,Anderlecht
Hans Vanaken,2400000.0,Sporting Lokeren
Paul-José M'Poku Ebunge,2100000.0,Standard Liège
Andile Ernest Jali,2200000.0,KV Oostende
Mathew David Ryan,1900000.0,Club Brugge
Mehdi Carcela-González,2700000.0,Standard Liège
Yohann Georges Thuram-Ulien,2500000.0,Standard Liège
Serigne Modou Kara Mbodji,2300000.0,Genk
Ilombé Mboyo,2900000.0,Genk
Igor Alberto Rinck de Camargo,2200000.0,Standard Liège
Jelle Van Damme,1800000.0,Standard Liège
Laurent Ciman,2200000.0,Standard Liège
Tom De Sutter,2800000.0,Club Brugge
Evander Sno,2700000.0,Westerlo
Chancel Mbemba Mangulu,1600000.0,Anderlecht
Vinícius Vasconcelos Araújo,2400000.0,Standard Liège
Alexander Scholz,1800000.0,Sporting Lokeren
Thomas Meunier,1800000.0,Club Brugge
Geoffrey Mujangi Bia,2700000.0,Standard Liège
Bram Nuytinck,2300000.0,Anderlecht
Anthony Vanden Borre,2500000.0,Anderlecht
Ruud Willem Vormer,2800000.0,Club Brugge
Calvin Anele Ngcongca,2500000.0,Genk
Derrick Katuku Tshimanga,2400000.0,Genk
Víctor Vázquez Solsona,2900000.0,Club Brugge
Timmy Simons,,Club Brugge
Fernando Menegazzo,975000.0,Club Brugge
Thomas Buffel,1400000.0,Genk
Julien Gorius,2300000.0,Genk
Franck Berrier,2400000.0,KV Oostende
Lior Refaelov,2800000.0,Club Brugge
Björn Engels,1000000.0,Club Brugge
Andy Aryel Najar Rodríguez,1300000.0,Anderlecht
Jeff Louis,1500000.0,Standard Liège
Marco Bizot,1300000.0,Genk
Ibrahima Sory Conté,1500000.0,Anderlecht
Sérgio Dutra Júnior,2000000.0,Sporting Lokeren
Glynor Plet,2000000.0,Zulte-Waregem
Waldemar Sobota,1900000.0,Club Brugge
Óscar Esau Duarte Gaitán,1500000.0,Club Brugge
Ronnie Stam,1100000.0,Standard Liège
Killian Overmeire,1600000.0,Sporting Lokeren
Sammy Andre Bossut,1600000.0,Zulte-Waregem
Davy De fauw,925000.0,Club Brugge
Sven Kums,1800000.0,Gent
Sacha Klještan,1600000.0,Anderlecht
László Köteles,1600000.0,Genk
Francisco Andrés Silva Gajardo,1300000.0,Club Brugge
Dino Arslanagić,1100000.0,Standard Liège
Nicolás Ignacio Castillo Mora,1500000.0,Club Brugge
Laurens Henry Cristine De Bock,1100000.0,Club Brugge
Brandon Mechele,1100000.0,Club Brugge
Cyriac Gohi Bi Zoro,1700000.0,Anderlecht
Mayele Fabrice N'Sakala,1300000.0,Anderlecht
Nill De Pauw,1700000.0,Sporting Lokeren
David Pollet,1900000.0,Gent
Khaleem Hyland,1700000.0,Genk
Jordan Remacle,1700000.0,Sporting Lokeren
Nicklas Pedersen,2000000.0,Gent
Olivier Deschacht,700000.0,Anderlecht
Mijat Marić,1100000.0,Sporting Lokeren
Boubacar Copa Barry,1100000.0,Sporting Lokeren
Benjamin De Ceulaer,1300000.0,Genk
Jesper Jørgensen,1300000.0,Zulte-Waregem
Koen Persoons,1300000.0,Sporting Lokeren
Steve Colpaert,1500000.0,Zulte-Waregem
M'Baye Leye,1400000.0,Sporting Lokeren
Georgios Gkalitsios,1500000.0,Sporting Lokeren
Willie Overtoom,1900000.0,Zulte-Waregem
Frank Opoku Acheampong,825000.0,Anderlecht
Renato Neto Cardoso Porto,825000.0,Gent
Pierrick Cros,825000.0,Royal Excel Mouscron
Matz Willy Els Sels,725000.0,Gent
Adrien Trebel,925000.0,Standard Liège
Jens Naessens,925000.0,Mechelen
Tornike Okriashvili,825000.0,Genk
Denis Odoi,975000.0,Sporting Lokeren
Rami Gershon,950000.0,Gent
Ivan Santini,1200000.0,Kortrijk
Hervé Kage,1100000.0,Genk
Hernán Pablo Losada,675000.0,Lierse SK
Nana Akwasi Asare,900000.0,Gent
Sekou Cissé,900000.0,Genk
Danijel Milićević,950000.0,Gent
Roy Contout,900000.0,Royal Excel Mouscron
Dorge Rostand Kouemaha,850000.0,Lierse SK
Bennard Yao Kumordzi,900000.0,Genk
Anthony Paul Watt,925000.0,Standard Liège
Julien Ariel De Sart,575000.0,Standard Liège
Maxime Colin,700000.0,Anderlecht
Colin Coosemans,725000.0,Waasland-Beveren
Fernando Canesín Matos,925000.0,KV Oostende
Ayanda Patosi,825000.0,Sporting Lokeren
Felipe Gedoz da Conceição,825000.0,Club Brugge
Steeven Joseph-Monrose,925000.0,Genk
Brecht Dejaegere,925000.0,Gent
Apostolos Vellios,925000.0,Lierse SK
Sokratis Dioudis,725000.0,Club Brugge
Lynel Darcy Kitambala,1200000.0,Sporting Charleroi
Idrissa Sylla,1000000.0,Zulte-Waregem
Grégory Mertens,800000.0,Sporting Lokeren
Darren Keet,925000.0,Kortrijk
James Troisi,1200000.0,Zulte-Waregem
Seth De Witte,925000.0,Mechelen
Parfait Mandanda,925000.0,Sporting Charleroi
Yaya Alfa Soumahoro,1000000.0,Gent
Besart Abdurahimi,925000.0,Sporting Lokeren
Davino Verhulst,1000000.0,Sporting Lokeren
Gertjan De Mets,850000.0,Kortrijk
Brian Tømming Hämäläinen,950000.0,Genk
David Hubert,925000.0,Waasland-Beveren
Ivan Obradović,950000.0,Mechelen
Steeven Joël Langil,1100000.0,Royal Excel Mouscron
Teddy Étienne Chevalier,1100000.0,Kortrijk
Ante Puljić,975000.0,Gent
Mustapha Oussalah,675000.0,Gent
Karel Geraerts,675000.0,Sporting Charleroi
Eric Benoit Matoukou,700000.0,Lierse SK
Christophe Lepoint,900000.0,Gent
Alessandro Cordaro,950000.0,Mechelen
Karel D'Haene,425000.0,Zulte-Waregem
Tim Matthys,825000.0,Mechelen
Onur Kaya,950000.0,Sporting Lokeren
Didier Janvier Ovono Ebang,850000.0,KV Oostende
Ricardo William Faty,850000.0,Standard Liège
Robson Severino da Silva,700000.0,Waasland-Beveren
Théo Bongonda Mbul'Ofeko Batombo,525000.0,Zulte-Waregem
Thibaut Van Acker,475000.0,Cercle Brugge
小野 裕二,600000.0,Standard Liège
Neeskens Kebano,675000.0,Sporting Charleroi
Ante Vukušić,725000.0,Waasland-Beveren
Sheldon Michael Louis Bateau,575000.0,Mechelen
Christian Kabasele,575000.0,Genk
Bryan Verboom,500000.0,Zulte-Waregem
Hannes Van Der Bruggen,600000.0,Gent
Richard Sukuta-Pasu,800000.0,Cercle Brugge
Lukas Van Eenoo,675000.0,Kortrijk
David Nii Addy,650000.0,Waasland-Beveren
Žarko Tomašević,650000.0,Kortrijk
Brecht Capon,775000.0,Kortrijk
Laurent Depoitre,825000.0,Gent
Aboubakar Oumarou,800000.0,Waasland-Beveren
Carl Hoefkens,110000.0,KV Oostende
Vladan Kujović,425000.0,Club Brugge
Mohamed Messoudi,675000.0,Zulte-Waregem
Brian Vandenbussche,575000.0,Gent
Wouter Biebauw,675000.0,Mechelen
Steven De Petter,575000.0,Mechelen
Ólafur Ingi Skúlason,425000.0,Zulte-Waregem
Stijn De Smet,700000.0,Kortrijk
Ebrahima Ibou Sawaneh,725000.0,Waasland-Beveren
Maxime Biset,600000.0,Mechelen
Nebojša Pavlović,275000.0,Kortrijk
Benito Raman,625000.0,Gent
Michaël Heylen,500000.0,Anderlecht
Ibrahima Cissé,475000.0,Mechelen
Uroš Vitas,500000.0,Gent
Mamoutou N'Diaye,625000.0,Zulte-Waregem
Abdoulay Diaby,725000.0,Royal Excel Mouscron
Darwin Zamir Andrade Marmolejo,575000.0,Standard Liège
Amido Baldé,725000.0,Waasland-Beveren
Bruno Godeau,500000.0,Westerlo
Sébastien Bruzzese,675000.0,Zulte-Waregem
Jerry Vandam,675000.0,Mechelen
Cédric D'Ulivo,650000.0,Waasland-Beveren
Thomas Wils,625000.0,Lierse SK
Stergos Marinos,700000.0,Sporting Charleroi
Bart Buysse,650000.0,Cercle Brugge
Tim Smolders,400000.0,Cercle Brugge
Hans Cornelis,450000.0,Cercle Brugge
Birger Maertens,210000.0,Westerlo
Sherjill MacDonald,700000.0,Westerlo
Miloš Marić,500000.0,Waasland-Beveren
Rachid Bourabia,700000.0,Lierse SK
Elimane Coulibaly,375000.0,KV Oostende
Francis N'Ganga,550000.0,Sporting Charleroi
Tomislav Pačovski,575000.0,Mechelen
Francisco Javier Martos Espigares,500000.0,Sporting Charleroi
Rafael Scapini de Almeida,400000.0,Gent
Siebe Schrijvers,425000.0,Genk
Nikola Storm,400000.0,Club Brugge
Davy Roef,375000.0,Anderlecht
Glenn Claes,425000.0,Mechelen
Jordan Zacharie Lukaku Menama Mokelenge,325000.0,KV Oostende
王上源,500000.0,Club Brugge
Mats Rits,500000.0,Mechelen
Martin Milec,375000.0,Standard Liège
Hugo Filipe Gonçalves Martins de Sousa,375000.0,Waasland-Beveren
Christophe Diandy,400000.0,Sporting Charleroi
Pieter Gerkens,400000.0,Genk
Nils Schouterden,575000.0,Westerlo
Evariste Ngolok,475000.0,Sporting Lokeren
Ihor Berezovskyi,425000.0,Lierse SK
Teddy Mézague,475000.0,Royal Excel Mouscron
Kristof D'Haene,550000.0,Cercle Brugge
Maxime Chanot,475000.0,Kortrijk
Stipe Bačelić-Grgić,625000.0,Cercle Brugge
Robin Henkens,575000.0,Waasland-Beveren
Christian Dorda,500000.0,Westerlo
Walter Fernández Balufo,550000.0,Sporting Lokeren
Mijuško Bojović,500000.0,Waasland-Beveren
Dalibor Veselinović,625000.0,Mechelen
Pieter-Jan Monteyne,325000.0,Royal Excel Mouscron
Stef Wils,325000.0,Cercle Brugge
Cédric Fauré,200000.0,Sporting Charleroi
Landry Mulemo,475000.0,Kortrijk
Maxime Annys,450000.0,Westerlo
Siebe Lieve Blondelle,425000.0,Waasland-Beveren
Thomas Matton,575000.0,Kortrijk
Antonio Ghomsi,450000.0,Mechelen
Arjan Swinkels,400000.0,Lierse SK
David Destorme,275000.0,Waasland-Beveren
Jorge Filipe Avelino Teixeira,475000.0,Standard Liège
Clément Tainmont,500000.0,Sporting Charleroi
Frédéric Brillant,400000.0,KV Oostende
Yarouba Cissako,325000.0,Zulte-Waregem
Wanderson Maciel Sousa Campos,450000.0,Lierse SK
Nathan Kabasele,500000.0,Anderlecht
John Jairo Ruiz Barrantes,500000.0,KV Oostende
Jore Trompet,425000.0,Sporting Lokeren
Ayub Timbe Masika,425000.0,Lierse SK
Aleksandar Trajkovski,500000.0,Zulte-Waregem
Dieumerci Ndongala,500000.0,Sporting Charleroi
Tiago Emanuel Canelas Almeida Ferreira,375000.0,Zulte-Waregem
Stephen Buyl,425000.0,Cercle Brugge
Mohammed Aoulad,500000.0,Westerlo
Enes Sağlık,425000.0,Sporting Charleroi
Pierre Bourdin,375000.0,Cercle Brugge
Adam Marušić,425000.0,Kortrijk
Alassane També,375000.0,Kortrijk
Jens Cools,425000.0,Westerlo
Uche Nwofor,500000.0,Lierse SK
Julian Michel,425000.0,Royal Excel Mouscron
Hamari Traoré,375000.0,Lierse SK
Karel Van Roose,450000.0,Cercle Brugge
Frédéric Gounongbe,625000.0,Westerlo
Damien Marcq,475000.0,Sporting Charleroi
Sofiane Hanni,550000.0,Mechelen
Junior Kabananga Kalonji,625000.0,Cercle Brugge
Kenneth Jan Schuermans,425000.0,Westerlo
Kévin Vandendriessche,550000.0,Royal Excel Mouscron
Anthony Van Loo,500000.0,Kortrijk
Lasse Nielsen,525000.0,Gent
Raphaël Lecomte,575000.0,Westerlo
Ismaïla N'Diaye,500000.0,Cercle Brugge
Arthur Henrique Ricciardi Oyama,475000.0,Sporting Lokeren
Koen Van Langendonck,500000.0,Westerlo
Mitch Apau,475000.0,Westerlo
Sébastien Clovis Siani,450000.0,KV Oostende
Sébastien Dewaest,425000.0,Sporting Charleroi
Benoît Guy Jean Poulain,525000.0,Kortrijk
Kevin Geudens,200000.0,Westerlo
Olivier Werner,525000.0,Cercle Brugge
Giuseppe Rossini,600000.0,Sporting Charleroi
Bjorn Ruytinx,350000.0,KV Oostende
Karim Belhocine,,Gent
Hrvoje Čale,400000.0,Waasland-Beveren
Jonathan Wilmet,500000.0,KV Oostende
Jean Romaric Kevin Koffi,575000.0,Westerlo
Xavier Luissint,375000.0,KV Oostende
Boli Bolingoli-Mbombo,200000.0,Club Brugge
Oswal Andrés Álvarez Salazar,275000.0,Anderlecht
Ahmed El Messaoudi,200000.0,Lierse SK
Wannes Van Tricht,275000.0,Mechelen
Thomas Foket,210000.0,Gent
Birger Danny Verstraete,275000.0,Royal Excel Mouscron
Chukwuemeka Ademola Amachi Aneke,300000.0,Zulte-Waregem
Joachim Marc Van Damme,220000.0,Mechelen
Noë Dussenne,230000.0,Cercle Brugge
Anice Badri,300000.0,Royal Excel Mouscron
Guillaume François,350000.0,Sporting Charleroi
Laurens Paulussen,275000.0,Mechelen
Tristan Dingomé,300000.0,Royal Excel Mouscron
Alexander Jacques Corryn,230000.0,Sporting Lokeren
Kenny Steppe,325000.0,Waasland-Beveren
Jonathan Rowell,275000.0,Waasland-Beveren
Jens Wouter Corstjens,300000.0,Waasland-Beveren
Jarno Molenberghs,350000.0,Westerlo
Miloš Kosanović,300000.0,Mechelen
Niels De Schutter,300000.0,KV Oostende
Jorn Vermeulen,300000.0,Waasland-Beveren
Joey Godée,400000.0,Cercle Brugge
Kevin Vandenbergh,275000.0,Westerlo
Frederik Boi,275000.0,Cercle Brugge
Jimmy Hempte,190000.0,KV Oostende
Michaël Cordier,300000.0,Westerlo
Ludovic Buysens,275000.0,Lierse SK
Baptiste Schmisser,275000.0,KV Oostende
Tuur Dierckx,275000.0,Kortrijk
Sven Dhoest,240000.0,Royal Excel Mouscron
Robert Klaasen,275000.0,Kortrijk
Tortol Jonathan Lumanza Lembi,220000.0,Standard Liège
Ahmed Sayed,240000.0,Lierse SK
Sandy Walsh,210000.0,Genk
Eugene Ansah,275000.0,Sporting Lokeren
Faysel Kasmi,240000.0,Lierse SK
Kenneth Saief,300000.0,Gent
Aleksandar Čavrić,300000.0,Genk
Jonathan Vervoort,230000.0,Sporting Charleroi
Jason Adesanya,300000.0,Mechelen
Pierre-Yves Raffaella Michel Lucien Ngawa,230000.0,Lierse SK
Alhassane Keita,300000.0,Lierse SK
Jessy Gálvez-López,240000.0,Sporting Charleroi
Florent Olivier Sylvain Hanin,300000.0,Lierse SK
Tom Van Imschoot,170000.0,KV Oostende
Benjamin Delacourt,275000.0,Royal Excel Mouscron
Ramy Bensebaini,140000.0,Lierse SK
Sébastien Locigno,140000.0,Gent
Leander Dendoncker,170000.0,Anderlecht
François Marquet,130000.0,Standard Liège
Formose Jean-Pierre Mendy,160000.0,Zulte-Waregem
Enis Gavazaj,170000.0,Gent
Mohamed Habib Daf,190000.0,Sporting Charleroi
Nermin Zolotić,150000.0,Gent
Kalifa Coulibaly,210000.0,Sporting Charleroi
Jérémy Labor,160000.0,Zulte-Waregem
Rémi Pillot,190000.0,Kortrijk
Michiel Jonckheere,250000.0,KV Oostende
Kévin Gnonher Boli,180000.0,Royal Excel Mouscron
Djibril Tamsir Paye,210000.0,Zulte-Waregem
Baptiste Ulens,220000.0,Kortrijk
Nicaise Mulopo Kudimbana,210000.0,Anderlecht
Jugoslav Lazić,150000.0,Sporting Lokeren
Manuel José da Luz Correia Curto,190000.0,Lierse SK
Aaron Leya Iseka,190000.0,Anderlecht
Andy Awazi Kawaya Kinghi Mwana Mufala,160000.0,Anderlecht
Albian Muzaqi Mustafa,190000.0,Genk
Mauro Minnaard,150000.0,Mechelen
Charni Ekangamene,190000.0,Zulte-Waregem
Guillaume Hubert,160000.0,Standard Liège
Zinho Gano,210000.0,Royal Excel Mouscron
Cedric Mingiedi Mpembele,140000.0,Sporting Lokeren
Laurent Claude Henkinet,160000.0,Kortrijk
Sam Valcke,210000.0,Cercle Brugge
Zakaria M'Sila,210000.0,Waasland-Beveren
Nathan Goris,210000.0,Lierse SK
Renaud Emond,210000.0,Waasland-Beveren
Nicolas Perez,230000.0,Royal Excel Mouscron
Jérémy Dumesnil,220000.0,KV Oostende
Damien Dussaut,90000.0,Standard Liège
Kenneth Houdret,120000.0,Sporting Charleroi
Thibault Peyre,100000.0,Royal Excel Mouscron
Timothy Castagne,90000.0,Genk
Gilles Ruyssen,100000.0,Westerlo
Arno Claeys,100000.0,Kortrijk
Steeven Willems,120000.0,Sporting Charleroi
Cyriel Dessers,120000.0,Sporting Lokeren
Niels Coussement,130000.0,KV Oostende
Sébastien Pennacchio,80000.0,Royal Excel Mouscron
Benson Manuel Hedilazio,100000.0,Lierse SK
Noaàm Merabti,120000.0,Kortrijk
Jordi Vanlerberghe,100000.0,Mechelen
Karim Hafez Ramadan,90000.0,Lierse SK
Lionel Nshole Makondi,120000.0,Mechelen
Mamadou Obbi Oularé,120000.0,Club Brugge
Souleymane Baba Diomande,120000.0,Lierse SK
Nicolas Rommens,80000.0,Westerlo
Arthur Daniel Irawan,100000.0,Waasland-Beveren
Kristof Maes,140000.0,Gent
Lucas Walbrecq,100000.0,Genk
Fran Brodiċ,120000.0,Club Brugge
Arno Verschueren,90000.0,Westerlo
Sander Coopman,120000.0,Club Brugge
Deni Milošević,110000.0,Standard Liège
Kylian Hazard,120000.0,Zulte-Waregem
Jonathan Benteke Lifeka,120000.0,Zulte-Waregem
Anas Tahiri,120000.0,Lierse SK
Wigor Alan Do Nascimento,110000.0,Anderlecht
Maxime Vandermeulen,90000.0,Sporting Charleroi
Joeri Poelmans,90000.0,Lierse SK
Robin Leemans,100000.0,Sporting Charleroi
Daimy Deflem,120000.0,Waasland-Beveren
Clinton Mukoni Mata Pedro Lourenço,130000.0,Sporting Charleroi
Sergej Milinković-Savić,80000.0,Genk
Yannick Reuten,80000.0,Club Brugge
Julian Jeanvier,100000.0,Royal Excel Mouscron
Samuel Christopher Bastien,70000.0,Anderlecht
Alessandro Ciranni,70000.0,Genk
Niels De Pauw,60000.0,Waasland-Beveren
Valentin Baume,60000.0,Sporting Charleroi
Louis Bostyn,70000.0,Zulte-Waregem
Dennes De Kegel,70000.0,Cercle Brugge
Dylan Ragolle,70000.0,Kortrijk
Gregory Mahau,80000.0,Kortrijk
Dimitri Mohamed,120000.0,Royal Excel Mouscron
Yan De Maeyer,60000.0,Mechelen
Samy Mmaee Nwambeben,60000.0,Standard Liège
Alec Luyckx,80000.0,Waasland-Beveren
Adrien Faidherbe,70000.0,Mechelen
Nils Pierre,80000.0,KV Oostende
Nolan Mbemba,90000.0,Royal Excel Mouscron
Brian Gielen,60000.0,Westerlo
Arne Van den Eynde,80000.0,Waasland-Beveren
Ayron Verkindere,80000.0,Cercle Brugge
Salvatore Crimi,70000.0,Zulte-Waregem
Miguel Van Damme,70000.0,Cercle Brugge
Jasper Ameye,70000.0,Cercle Brugge
Jean Chopin,70000.0,KV Oostende
Patrick De Vlamynck,45000.0,Royal Excel Mouscron
Sefa Isçi,35000.0,Zulte-Waregem
Luka Zarandia,50000.0,Genk
Arno Monsecour,35000.0,Sporting Lokeren
Mathieu Maertens,45000.0,Cercle Brugge
Jilke De Coninck,45000.0,Cercle Brugge
Ante Blažević,50000.0,KV Oostende
Yoshi Verbrugge,35000.0,KV Oostende
Gilles Dewaele,25000.0,Cercle Brugge
Jérémy Houzé,25000.0,Royal Excel Mouscron
Marin Jakoliš,30000.0,Royal Excel Mouscron
Thomas De Bie,20000.0,Cercle Brugge
Muhamed Tahiri,25000.0,KV Oostende
Bryan Willems,20000.0,KV Oostende
